timestamp,cpu_load,threads,events_per_sec,avg_latency_ms,score
2026-04-28 09:22:11,70%,2,1037.40,1.93,537.51
2026-04-28 09:22:11,80%,2,973.65,2.05,474.95
2026-04-28 09:22:11,90%,2,922.61,2.17,425.17
2026-04-28 09:54:45,30%,2,1423.42,1.40,1016.73
2026-04-28 09:54:45,40%,2,1304.10,1.53,852.35
2026-04-28 09:54:45,50%,2,1202.88,1.66,724.63
2026-04-28 09:54:45,60%,2,1120.80,1.78,629.66
2026-04-28 09:54:45,70%,2,1042.25,1.92,542.84
2026-04-28 09:54:45,80%,2,975.53,2.05,475.87
2026-04-28 09:54:45,90%,2,908.54,2.20,412.97
2026-04-28 10:27:19,30%,2,1424.07,1.40,1017.19
2026-04-28 10:27:19,40%,2,1306.04,1.53,853.62
2026-04-28 10:27:19,50%,2,1203.24,1.66,724.84
2026-04-28 10:27:19,60%,2,1113.85,1.79,622.26
2026-04-28 10:27:19,70%,2,1043.93,1.91,546.56
2026-04-28 10:27:19,80%,2,978.32,2.04,479.57
2026-04-28 10:27:19,90%,2,920.71,2.17,424.29
2026-04-28 10:59:54,30%,2,1420.68,1.41,1007.57
2026-04-28 10:59:54,40%,2,1297.80,1.54,842.73
2026-04-28 10:59:54,50%,2,1201.17,1.66,723.60
2026-04-28 10:59:54,60%,2,1116.36,1.79,623.66
2026-04-28 10:59:54,70%,2,1032.12,1.94,532.02
2026-04-28 10:59:54,80%,2,973.40,2.05,474.83
2026-04-28 10:59:54,90%,2,920.94,2.17,424.40
2026-04-28 11:32:28,30%,2,1425.03,1.40,1017.88
2026-04-28 11:32:28,40%,2,1311.66,1.52,862.93
2026-04-28 11:32:28,50%,2,1073.36,1.86,577.08
2026-04-28 11:32:28,60%,2,1124.06,1.78,631.49
2026-04-28 11:32:28,70%,2,1046.94,1.91,548.14
2026-04-28 11:32:28,80%,2,975.87,2.05,476.03
2026-04-28 11:32:28,90%,2,920.82,2.17,424.34
2026-04-28 12:05:03,30%,2,1425.91,1.40,1018.51
2026-04-28 12:05:03,40%,2,1302.73,1.53,851.46
2026-04-28 12:05:03,50%,2,1206.88,1.66,727.04
2026-04-28 12:05:03,60%,2,1116.19,1.79,623.57
2026-04-28 12:05:03,70%,2,1041.44,1.92,542.42
2026-04-28 12:05:03,80%,2,976.04,2.05,476.12
2026-04-28 12:05:03,90%,2,901.67,2.22,406.16
2026-04-28 12:37:37,30%,2,1424.73,1.40,1017.66
2026-04-28 12:37:37,40%,2,1305.94,1.53,853.56
2026-04-28 12:37:37,50%,2,1199.17,1.67,718.07
2026-04-28 12:37:37,60%,2,1118.44,1.79,624.83
2026-04-28 12:37:37,70%,2,1040.31,1.92,541.83
2026-04-28 12:37:37,80%,2,970.69,2.06,471.21
2026-04-28 12:37:37,90%,2,919.27,2.17,423.63
