timestamp,cpu_load,threads,events_per_sec,avg_latency_ms,score
2026-04-27 21:21:43,80%,4,1488.59,2.68,555.44
2026-04-27 21:21:43,90%,4,1406.53,2.84,495.26
2026-04-27 21:54:17,30%,4,2005.48,1.99,1007.78
2026-04-27 21:54:17,40%,4,2014.47,1.98,1017.41
2026-04-27 21:54:17,50%,4,1864.75,2.14,871.38
2026-04-27 21:54:17,60%,4,1720.42,2.32,741.56
2026-04-27 21:54:17,70%,4,1614.33,2.47,653.57
2026-04-27 21:54:17,80%,4,1516.68,2.64,574.50
2026-04-27 21:54:17,90%,4,1416.68,2.82,502.37
2026-04-27 22:26:52,30%,4,2140.37,1.87,1144.58
2026-04-27 22:26:52,40%,4,1944.96,2.05,948.76
2026-04-27 22:26:52,50%,4,1835.73,2.18,842.08
2026-04-27 22:26:52,60%,4,1726.37,2.31,747.35
2026-04-27 22:26:52,70%,4,1580.03,2.53,624.52
2026-04-27 22:26:52,80%,4,1513.21,2.64,573.19
2026-04-27 22:26:52,90%,4,1414.52,2.82,501.60
2026-04-27 22:59:26,30%,4,2180.48,1.83,1191.52
2026-04-27 22:59:26,40%,4,2002.65,1.99,1006.36
2026-04-27 22:59:26,50%,4,1865.21,2.14,871.59
2026-04-27 22:59:26,60%,4,1728.54,2.31,748.29
2026-04-27 22:59:26,70%,4,1603.08,2.49,643.81
2026-04-27 22:59:26,80%,4,1499.00,2.66,563.53
2026-04-27 22:59:26,90%,4,1415.94,2.82,502.11
2026-04-27 23:32:01,30%,4,2053.82,1.94,1058.67
2026-04-27 23:32:01,40%,4,1964.28,2.03,967.63
2026-04-27 23:32:01,50%,4,1566.91,2.55,614.47
2026-04-27 23:32:01,60%,4,1644.31,2.43,676.67
2026-04-27 23:32:01,70%,4,1574.53,2.54,619.89
2026-04-27 23:32:01,80%,4,1441.02,2.77,520.22
2026-04-27 23:32:01,90%,4,1345.89,2.96,454.69
2026-04-28 00:04:35,30%,4,2177.00,1.83,1189.62
2026-04-28 00:04:35,40%,4,1965.59,2.03,968.27
2026-04-28 00:04:35,50%,4,1796.76,2.22,809.35
2026-04-28 00:04:35,60%,4,1621.56,2.46,659.17
2026-04-28 00:04:35,70%,4,1574.50,2.54,619.88
2026-04-28 00:04:35,80%,4,1446.18,2.76,523.98
2026-04-28 00:04:35,90%,4,1371.26,2.91,471.22
2026-04-28 00:37:10,30%,4,2157.47,1.85,1166.20
2026-04-28 00:37:10,40%,4,1976.92,2.02,978.67
2026-04-28 00:37:10,50%,4,1803.52,2.21,816.07
2026-04-28 00:37:10,60%,4,1703.85,2.34,728.14
2026-04-28 00:37:10,70%,4,1591.28,2.51,633.98
2026-04-28 00:37:10,80%,4,1471.56,2.71,543.01
2026-04-28 00:37:10,90%,4,1378.41,2.89,476.96
2026-04-28 01:09:44,30%,4,2162.80,1.85,1169.08
2026-04-28 01:09:44,40%,4,2017.88,1.98,1019.13
2026-04-28 01:09:44,50%,4,1858.34,2.15,864.34
2026-04-28 01:09:44,60%,4,1671.43,2.39,699.34
2026-04-28 01:09:44,70%,4,1598.45,2.50,639.38
2026-04-28 01:09:44,80%,4,1490.33,2.68,556.09
2026-04-28 01:09:44,90%,4,1392.76,2.87,485.28
