time,ip,status,avg_rtt_ms
2026-04-27 21:56:00,47.89.252.104,UP,150.343
2026-04-27 21:56:09,35.200.105.130,UP,49.960
2026-04-27 21:56:18,157.230.41.239,UP,33.320
2026-04-27 21:56:28,47.238.70.228,UP,0.589
2026-04-27 21:56:37,34.39.96.45,UP,243.745
2026-04-27 21:56:46,46.101.47.75,UP,192.695
2026-04-27 21:56:55,8.208.34.84,UP,168.571
2026-04-27 22:27:05,34.48.113.182,UP,201.862
2026-04-27 22:27:14,198.199.67.247,UP,205.319
2026-04-27 22:27:23,47.90.140.166,UP,204.974
2026-04-27 22:27:32,35.234.103.240,UP,246.280
2026-04-27 22:27:41,134.122.75.45,UP,186.852
2026-04-27 22:27:51,47.245.143.155,UP,154.867
2026-04-27 22:28:00,34.94.91.108,UP,206.516
2026-04-27 22:28:09,64.227.92.19,UP,152.820
2026-04-27 22:28:18,47.89.252.104,UP,150.338
2026-04-27 22:28:27,35.200.105.130,UP,50.901
2026-04-27 22:28:36,157.230.41.239,UP,33.340
2026-04-27 22:28:46,47.238.70.228,UP,0.612
2026-04-27 22:28:55,34.39.96.45,UP,244.783
2026-04-27 22:29:04,46.101.47.75,UP,192.899
2026-04-27 22:29:13,8.208.34.84,UP,168.615
2026-04-27 22:59:22,34.48.113.182,UP,201.136
2026-04-27 22:59:32,198.199.67.247,UP,204.628
2026-04-27 22:59:41,47.90.140.166,UP,204.989
2026-04-27 22:59:50,35.234.103.240,UP,245.418
2026-04-27 22:59:59,134.122.75.45,UP,197.886
2026-04-27 23:00:09,47.245.143.155,UP,154.911
2026-04-27 23:00:18,34.94.91.108,UP,207.052
2026-04-27 23:00:27,64.227.92.19,UP,148.933
2026-04-27 23:00:36,47.89.252.104,UP,150.370
2026-04-27 23:00:45,35.200.105.130,UP,50.107
2026-04-27 23:00:54,157.230.41.239,UP,33.317
2026-04-27 23:01:03,47.238.70.228,UP,0.570
2026-04-27 23:01:13,34.39.96.45,UP,247.902
2026-04-27 23:01:22,46.101.47.75,UP,192.706
2026-04-27 23:01:31,8.208.34.84,UP,168.570
2026-04-27 23:31:40,34.48.113.182,UP,202.493
2026-04-27 23:31:50,198.199.67.247,UP,201.809
2026-04-27 23:31:59,47.90.140.166,UP,205.028
2026-04-27 23:32:08,35.234.103.240,UP,243.205
2026-04-27 23:32:17,134.122.75.45,UP,191.835
2026-04-27 23:32:26,47.245.143.155,UP,154.865
2026-04-27 23:32:36,34.94.91.108,UP,225.102
2026-04-27 23:32:45,64.227.92.19,UP,155.716
2026-04-27 23:32:54,47.89.252.104,UP,150.364
2026-04-27 23:33:03,35.200.105.130,UP,49.855
2026-04-27 23:33:12,157.230.41.239,UP,33.306
2026-04-27 23:33:21,47.238.70.228,UP,0.606
